property_url,listing_title,property_id,total_price,unit_price,alley_width,image_url,city,district,features,property_description,scraping_time
https://onehousing.vn/bds/Nha-mat-ngo-cach-Pham-Ngoc-Thach-80m--P--Kim-Lien--Q--Dong-Da--TP--Ha-Noi.EIZCGE,"Nhà mặt ngõ cách Phạm Ngọc Thạch 80m, P. Kim Liên, Q. Đống Đa, TP. Hà Nội",EIZCGE,11 tỷ,167 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/89e10f83-fe1b-43b7-a891-15a16a626f05/2c9427839a4a2959019b3246ae6059e5_CLONE/LIVING_ROOM/scaled_1000027130_1766077008279.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Nam - 3.55m; Số tầng: 3; Diện tích: 66 m²,,1768462900
https://onehousing.vn/bds/Nha-mat-ngo-cach-Tay-Ho-20m--P--Quang-An--Q--Tay-Ho--TP--Ha-Noi.0GSNKH,"Nhà mặt ngõ cách Tây Hồ 20m, P. Quảng An, Q. Tây Hồ, TP. Hà Nội",0GSNKH,47.6 tỷ,399 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/807d2901-4666-464b-ae92-a7ae0fb18ae2/2c9427839a4a2959019b45ca0bd85e94_CLONE/LIVING_ROOM/image_picker_5261A8E0-952B-4039-BA98-3A58D1C513EE-59826-0000206C22F56979_1766403326787.jpg,TP. Hà Nội,Q. Tây Hồ,Hướng mặt tiền: Tây - 9.2m; Số tầng: 4; Diện tích: 119.3 m²,,1768462901
https://onehousing.vn/bds/Nha-mat-pho-Pho-8-3--P--Quynh-Mai--Q--Hai-Ba-Trung--TP--Ha-Noi.NF1UPM,"Nhà mặt phố Phố 8/3, P. Quỳnh Mai, Q. Hai Bà Trưng, TP. Hà Nội",NF1UPM,13 tỷ,610 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/1dd4b34e-71e1-495a-ad30-33bde483e2f2/2c9427839a4a2959019b56516a876710_CLONE/LIVING_ROOM/image_picker_0CA15696-A73D-4259-8751-A4A533361364-10924-0000013D82F68191_1766680184996.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Tây Bắc - 3.7m; Số tầng: 5; Diện tích: 21.3 m²,,1768462902
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ho-Dac-Di-70m--P--Nam-Dong--Q--Dong-Da--TP--Ha-Noi.TEEWRG,"Nhà mặt ngõ cách Hồ Đắc Di 70m, P. Nam Đồng, Q. Đống Đa, TP. Hà Nội",TEEWRG,12.6 tỷ,325 triệu/m²,"Độ rộng ngõ
3m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/95e551b2-a75b-4f50-b000-8f2abb001162/2c9427839a4a2959019b315a876c59cd_CLONE/LIVING_ROOM/image_picker_275CF056-0A25-4F8A-98BD-9A8456EA34CC-11381-000003A2EB95B5EF_1766060329151.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Tây Nam - 5.3m; Số tầng: 6; Diện tích: 38.8 m²,,1768462904
https://onehousing.vn/bds/Nha-mat-pho-Xuan-Dinh--P--Xuan-Dinh--Q--Bac-Tu-Liem--TP--Ha-Noi.WMSNFW,"Nhà mặt phố Xuân Đỉnh, P. Xuân Đỉnh, Q. Bắc Từ Liêm, TP. Hà Nội",WMSNFW,35.5 tỷ,273 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/9d02696c-68d5-41eb-8527-49c75920c655/2c9427839a4a2959019b2a865e6c54d0_CLONE/LOCAL_STREET/image_picker_3ABBC50A-0D1C-4021-85B5-195DB554E4A0-20884-00001E2ACCAC7B79_1765945447414.jpg,TP. Hà Nội,Q. Bắc Từ Liêm,Hướng mặt tiền: Đông - 8.1m; Số tầng: 3; Diện tích: 130 m²,,1768462907
https://onehousing.vn/bds/Nha-mat-ngo-cach-Au-Co-80m--P--Nhat-Tan--Q--Tay-Ho--TP--Ha-Noi.IKJLHG,"Nhà mặt ngõ cách Âu Cơ 80m, P. Nhật Tân, Q. Tây Hồ, TP. Hà Nội",IKJLHG,20.5 tỷ,108 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/88d7cc12-4f58-492e-b47f-5dd4d2f715f8/2c94211a9a4a2a77019b556043ee6a99_CLONE/LOCAL_STREET/image_picker_3F981021-D104-4BA5-9F53-B119B53F3505-68373-00002AAA449250C3_1766664304647.jpg,TP. Hà Nội,Q. Tây Hồ,Hướng mặt tiền: Tây Bắc - 9.2m; Số tầng: 3; Diện tích: 190.4 m²,,1768462907
https://onehousing.vn/bds/Nha-mat-ngo-cach-Khuong-Dinh-30m--P--Khuong-Dinh--Q--Thanh-Xuan--TP--Ha-Noi.A4TMFD,"Nhà mặt ngõ cách Khương Đình 30m, P. Khương Đình, Q. Thanh Xuân, TP. Hà Nội",A4TMFD,9.68 tỷ,340 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/70cad26d-857c-4341-a094-2866f26b5e9e/2c94211a9a4a2a77019b46344ff06123_CLONE/LIVING_ROOM/scaled_1000022363_1766410693391.jpg,TP. Hà Nội,Q. Thanh Xuân,Hướng mặt tiền: Tây Bắc - 8.24m; Số tầng: 6; Diện tích: 28.5 m²,,1768462909
https://onehousing.vn/bds/Nha-mat-ngo-cach-Duong-Cao-Lo-40m--X--Uy-No--H--Dong-Anh--TP--Ha-Noi.TICCVH,"Nhà mặt ngõ cách Đường Cao Lỗ 40m, X. Uy Nỗ, H. Đông Anh, TP. Hà Nội",TICCVH,17.5 tỷ,115 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/98ba0dce-c330-456a-b517-5eb728b1c2f9/2c94211a9a4a2a77019b31f556445b35_CLONE/LOCAL_STREET/image_picker_20E967AC-3C5C-4210-90B1-D68E154C9CC3-85551-000017105858C77A_1766070899863.jpg,TP. Hà Nội,H. Đông Anh,Hướng mặt tiền: Đông Nam - 8m; Số tầng: 1; Diện tích: 151.8 m²,,1768462911
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ngoc-Lam-20m--P--Ngoc-Lam--Q--Long-Bien--TP--Ha-Noi.5UXH8V,"Nhà mặt ngõ cách Ngọc Lâm 20m, P. Ngọc Lâm, Q. Long Biên, TP. Hà Nội",5UXH8V,13.8 tỷ,243 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/82b80efc-64ba-4ce9-b2bd-dd4611ddea9c/2c94211a9a4a2a77019b2a761a965649_CLONE/LIVING_ROOM/scaled_1000024565_1765945026914.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Đông Nam - 3.5m; Số tầng: 6; Diện tích: 56.7 m²,,1768462914
https://onehousing.vn/bds/Nha-mat-ngo-cach-Duong-Cau-Buou-20m--X--Thanh-Liet--H--Thanh-Tri--TP--Ha-Noi.POYTMD,"Nhà mặt ngõ cách Đường Cầu Bươu 20m, X. Thanh Liệt, H. Thanh Trì, TP. Hà Nội",POYTMD,13.5 tỷ,270 triệu/m²,"Độ rộng ngõ
6.1m - 9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/40e894f9-5a5a-48e5-b64a-48aa6130e95a/2c94211a9a4a2a77019b45aeb31960ed_CLONE/LIVING_ROOM/image_picker_21D7844C-40A3-4F3F-AB74-7FD15A3F6E0C-68607-00000ECF643CB0B3_1766401813046.jpg,TP. Hà Nội,H. Thanh Trì,Hướng mặt tiền: Nam - 4m; Số tầng: 5; Diện tích: 50 m²,,1768462915
https://onehousing.vn/bds/Nha-mat-ngo-cach-Yen-Lang-100m--P--Lang-Ha--Q--Dong-Da--TP--Ha-Noi.JUTTAF,"Nhà mặt ngõ cách Yên Lãng 100m, P. Láng Hạ, Q. Đống Đa, TP. Hà Nội",JUTTAF,14.8 tỷ,229 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/1fe9c39d-b5ec-4411-adc5-5e564483f4d2/2c9427839a4a2959019b2a6e27365497_CLONE/LIVING_ROOM/scaled_1000027036_1765968710403.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Đông Nam - 3.35m; Số tầng: 4; Diện tích: 64.56 m²,,1768462922
https://onehousing.vn/bds/Nha-mat-pho-Kim-Giang--P--Kim-Giang--Q--Thanh-Xuan--TP--Ha-Noi.HJHERK,"Nhà mặt phố Kim Giang, P. Kim Giang, Q. Thanh Xuân, TP. Hà Nội",HJHERK,22.3 tỷ,569 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/28a63f16-f53a-46a0-a27a-f5245aaec10f/2c9427839a4a2959019b551872f766e6_CLONE/LOCAL_STREET/image_picker_7A7FAD17-8346-4841-A9AC-D35DBBB3C5C8-8474-0000037EB7DA0A3B_1766663748273.jpg,TP. Hà Nội,Q. Thanh Xuân,Hướng mặt tiền: Đông Bắc - 4m; Số tầng: 2; Diện tích: 39.2 m²,,1768462924
https://onehousing.vn/bds/Nha-mat-pho-Bach-Mai--P--Bach-Mai--Q--Hai-Ba-Trung--TP--Ha-Noi.IMME8X,"Nhà mặt phố Bạch Mai, P. Bạch Mai, Q. Hai Bà Trưng, TP. Hà Nội",IMME8X,72.8 tỷ,641 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/aeb060e7-66fc-4a55-a2fa-0509b5062a01/2c9428729b3507f4019b353452370002_CLONE/LIVING_ROOM/scaled_1000280268_1766124630218.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Đông - 4m; Số tầng: 7; Diện tích: 113.6 m²,,1768462928
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ton-Duc-Thang-50m--P--Hang-Bot--Q--Dong-Da--TP--Ha-Noi.KAU5KC,"Nhà mặt ngõ cách Tôn Đức Thắng 50m, P. Hàng Bột, Q. Đống Đa, TP. Hà Nội",KAU5KC,8.15 tỷ,214 triệu/m²,"Độ rộng ngõ
2m - 4m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/c912c440-e965-41b1-8b99-e2c45ca21b26/2c94211a9a4a2a77019b2a0d1bfc555d_CLONE/LIVING_ROOM/image_picker_9FDCF4F8-5297-41F6-86F5-E72F5C9BCA47-4890-0000017AFDA2BCAD_1765943586007.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Tây Nam - 3m; Số tầng: 5; Diện tích: 38 m²,,1768462929
https://onehousing.vn/bds/Nha-mat-ngo-cach-To-Vinh-Dien-50m--P--Khuong-Dinh--Q--Thanh-Xuan--TP--Ha-Noi.HEQMWH,"Nhà mặt ngõ cách Tô Vĩnh Diện 50m, P. Khương Đình, Q. Thanh Xuân, TP. Hà Nội",HEQMWH,13.5 tỷ,415 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/3622ca94-bd77-4001-9d7a-64dfff036194/2c9427839a4a2959019b554265fe66fb_CLONE/LOCAL_STREET/image_picker_1F463FB4-28FA-47F6-98D0-C061EF2A2FD1-8989-00000101975E1510_1766662426055.jpg,TP. Hà Nội,Q. Thanh Xuân,Hướng mặt tiền: Tây Nam - 3.3m; Số tầng: 4; Diện tích: 32.5 m²,,1768462930
https://onehousing.vn/bds/Nha-mat-ngo-cach-Phuong-Canh-50m--P--Phuong-Canh--Q--Nam-Tu-Liem--TP--Ha-Noi.KYHWPG,"Nhà mặt ngõ cách Phương Canh 50m, P. Phương Canh, Q. Nam Từ Liêm, TP. Hà Nội",KYHWPG,7.1 tỷ,208 triệu/m²,"Độ rộng ngõ
1.9m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/c4d6762f-1f24-483e-8084-c7b72eeba241/2c94211a9a4a2a77019b34eeea115c40_CLONE/LIVING_ROOM/scaled_1860_1766124383624.jpg,TP. Hà Nội,Q. Nam Từ Liêm,Hướng mặt tiền: Tây Bắc - 5.15m; Số tầng: 5; Diện tích: 34.2 m²,,1768462933
https://onehousing.vn/bds/Nha-mat-pho-Tam-Trinh--P--Yen-So--Q--Hoang-Mai--TP--Ha-Noi.0296ML,"Nhà mặt phố Tam Trinh, P. Yên Sở, Q. Hoàng Mai, TP. Hà Nội",0296ML,5.45 tỷ,81 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/6e1bbccc-1565-4181-8830-d04da9799b06/2c94211a9a4a2a77019b469218c56136_CLONE/LIVING_ROOM/scaled_1000001459_1766416561544.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Đông Nam - 3m; Diện tích: 67 m²,,1768462933
https://onehousing.vn/bds/Nha-mat-ngo-cach-Dinh-Cong-80m--P--Dinh-Cong--Q--Hoang-Mai--TP--Ha-Noi.07Q1DY,"Nhà mặt ngõ cách Định Công 80m, P. Định Công, Q. Hoàng Mai, TP. Hà Nội",07Q1DY,31.5 tỷ,261 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/8e49161b-d93e-4f87-a2cd-b81d6948d2fb/2c9427839a4a2959019ba2c40d367f92_CLONE/LIVING_ROOM/scaled_1000062019_1767962860981.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Bắc - 7m; Số tầng: 7; Diện tích: 120.6 m²,,1768462936
https://onehousing.vn/bds/Nha-mat-ngo-cach-Duong-Ngoc-Hoi--Phia-di-qua-duong-tau--100m--X--Dai-Ang--H--Thanh-Tri--TP--Ha-Noi.7G4CA7,"Nhà mặt ngõ cách Đường Ngọc Hồi (Phía đi qua đường tầu) 100m, X. Đại Áng, H. Thanh Trì, TP. Hà Nội",7G4CA7,8.5 tỷ,199 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/426d8811-eedb-4025-98ad-8c2841bcb526/2c9427839a4a2959019b540153f46582_CLONE/LIVING_ROOM/image_picker_79533F38-AA06-42B4-8FFA-8C0D3DA90BF6-17266-00000C2A8984B2AA_1766641550040.jpg,TP. Hà Nội,H. Thanh Trì,Hướng mặt tiền: Đông Nam - 3.73m; Số tầng: 6; Diện tích: 42.8 m²,,1768462937
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ton-That-Tung-80m--P--Khuong-Thuong--Q--Dong-Da--TP--Ha-Noi.1I7VNW,"Nhà mặt ngõ cách Tôn Thất Tùng 80m, P. Khương Thượng, Q. Đống Đa, TP. Hà Nội",1I7VNW,7.05 tỷ,251 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/48dbc57f-248b-444c-9c00-bac542c6dc7d/2c9425309b34cc06019b34ccae1c0000_CLONE/LOCAL_STREET/image_picker_05DD00AA-7940-49A2-B014-8A090E206441-31783-000021789E4EB05F_1766117656616.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Nam - 2.42m; Số tầng: 5; Diện tích: 28.1 m²,,1768462939
https://onehousing.vn/bds/Nha-mat-ngo-cach-Vinh-Hung-100m--P--Vinh-Hung--Q--Hoang-Mai--TP--Ha-Noi.HQT8RP,"Nhà mặt ngõ cách Vĩnh Hưng 100m, P. Vĩnh Hưng, Q. Hoàng Mai, TP. Hà Nội",HQT8RP,8.5 tỷ,243 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/c04a3a7a-ce81-466f-acfa-2143cda00c6a/2c9424929b44146a019b4421b11f001b_CLONE/LIVING_ROOM/scaled_1000043898_1766394561485.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Đông Nam - 5.1m; Số tầng: 5; Diện tích: 35 m²,,1768462940
https://onehousing.vn/bds/Nha-mat-ngo-cach-Tan-Ap-30m--P--Phuc-Xa--Q--Ba-Dinh--TP--Ha-Noi.BRWEXH,"Nhà mặt ngõ cách Tân Ấp 30m, P. Phúc Xá, Q. Ba Đình, TP. Hà Nội",BRWEXH,22 tỷ,349 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/1e63d6ed-da2d-4e32-b13a-aea93a0bd21a/2c94272e9b551ef0019b552728bd0000_CLONE/LIVING_ROOM/image_picker_0C4F3AF3-05BA-4483-8814-1811356ED8BC-68012-0000245A819F87B3_1766660517691.jpg,TP. Hà Nội,Q. Ba Đình,Hướng mặt tiền: Bắc - 5.92m; Số tầng: 5; Diện tích: 63 m²,,1768462943
https://onehousing.vn/bds/Dat-nen-cach-Cau-Giay-50m--P--Dich-Vong--Q--Cau-Giay--TP--Ha-Noi.LVCKTX,"Đất nền cách Cầu Giấy 50m, P. Dịch Vọng, Q. Cầu Giấy, TP. Hà Nội",LVCKTX,18.9 tỷ,328 triệu/m²,"Độ rộng ngõ
2.8m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/c6ac37f1-4263-4e8d-b836-63d21608b028/2c9427839a4a2959019b458a31265e48_CLONE/LOCAL_STREET/image_picker_63F45FF8-0BA0-4D40-BA91-D7C9C7D2C090-22179-00000627A88C43AA_1766398619539.jpg,TP. Hà Nội,Q. Cầu Giấy,Hướng mặt tiền: Nam - 4.15m; Diện tích: 57.7 m²,,1768462948
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ngoc-Thuy--mat-de-va-duong-gom-chan-de--50m--P--Ngoc-Thuy--Q--Long-Bien--TP--Ha-Noi.M6GD9X,"Nhà mặt ngõ cách Ngọc Thụy (mặt đê và đường gom chân đê) 50m, P. Ngọc Thụy, Q. Long Biên, TP. Hà Nội",M6GD9X,15.9 tỷ,339 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/b0cf1d78-afe8-4fd0-8a2d-f98dfbd13bfa/2c9427839a4a2959019b4e552cb162b9_CLONE/LIVING_ROOM/image_picker_41280A7C-8D2D-4424-81B3-A6EFD4D472C4-3876-00001CE98672FF5D_1766546605161.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Đông - 4.5m; Số tầng: 6; Diện tích: 46.9 m²,,1768462951
https://onehousing.vn/bds/Nha-mat-ngo-cach-Hoang-Mai-50m--P--Hoang-Van-Thu--Q--Hoang-Mai--TP--Ha-Noi.HQINWM,"Nhà mặt ngõ cách Hoàng Mai 50m, P. Hoàng Văn Thụ, Q. Hoàng Mai, TP. Hà Nội",HQINWM,19.5 tỷ,418 triệu/m²,"Độ rộng ngõ
6.1m - 7m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/70c7ee97-a4e8-49d6-889e-bbf91999db3d/2c94211a9a4a2a77019b44f3f7256044_CLONE/LIVING_ROOM/scaled_1000060822_1766395908837.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Tây Nam - 3.84m; Số tầng: 6; Diện tích: 46.6 m²,,1768462954
https://onehousing.vn/bds/Nha-mat-pho-Xuan-Dieu--P--Quang-An--Q--Tay-Ho--TP--Ha-Noi.W4UAZC,"Nhà mặt phố Xuân Diệu, P. Quảng An, Q. Tây Hồ, TP. Hà Nội",W4UAZC,43 tỷ,832 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/35ab5782-39bd-4cb2-96c4-1e5ed2707dba/2c9427839a4a2959019b9d0985ec7bf6_CLONE/LIVING_ROOM/image_picker_13FFA381-5DA5-45AB-967E-B7D0437157AC-16640-000005129FA5FD0C_1767868955847.jpg,TP. Hà Nội,Q. Tây Hồ,Hướng mặt tiền: Đông - 3.5m; Số tầng: 4; Diện tích: 51.7 m²,,1768462954
https://onehousing.vn/bds/Nha-mat-pho-Kim-Ma--P--Kim-Ma--Q--Ba-Dinh--TP--Ha-Noi.DWO9HH,"Nhà mặt phố Kim Mã, P. Kim Mã, Q. Ba Đình, TP. Hà Nội",DWO9HH,14.6 tỷ,807 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/11cc3021-ed14-4698-8cbc-d741e492b97e/2c9427839a4a2959019bb0ff1e470368_CLONE/LOCAL_STREET/scaled_1000031818_1768205294122.jpg,TP. Hà Nội,Q. Ba Đình,Hướng mặt tiền: Bắc - 3.82m; Số tầng: 4; Số tầng hầm: 1; Diện tích: 18.1 m²,,1768462957
https://onehousing.vn/bds/Nha-mat-ngo-cach-Xa-Dan-15m--P--Nam-Dong--Q--Dong-Da--TP--Ha-Noi.OAYDRQ,"Nhà mặt ngõ cách Xã Đàn 15m, P. Nam Đồng, Q. Đống Đa, TP. Hà Nội",OAYDRQ,7.55 tỷ,342 triệu/m²,"Độ rộng ngõ
2m - 4m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/08538b35-8df7-4197-b088-cc8de2c03d47/2c9427839a4a2959019b51164ccb64a8_CLONE/LIVING_ROOM/scaled_1000027655_1766593397504.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Đông Bắc - 3.1m; Số tầng: 5; Diện tích: 22.1 m²,,1768462957
https://onehousing.vn/bds/Nha-mat-ngo-cach-Linh-Dam-10m--P--Hoang-Liet--Q--Hoang-Mai--TP--Ha-Noi.FEVSHP,"Nhà mặt ngõ cách Linh Đàm 10m, P. Hoàng Liệt, Q. Hoàng Mai, TP. Hà Nội",FEVSHP,75.5 tỷ,419 triệu/m²,"Độ rộng ngõ
20m - 20m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/74e565ef-46fe-4d28-b408-f761f2100161/2c94211a9a4a2a77019b4529b2c8606b_CLONE/LIVING_ROOM/image_picker_0A2045D8-381D-430B-9746-84841CE34B30-21918-000006A6C32769B4_1766393952276.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Đông Nam - 10m; Số tầng: 4; Diện tích: 180 m²,,1768462962
https://onehousing.vn/bds/Nha-mat-ngo-cach-Bach-Dang-60m--P--Thanh-Luong--Q--Hai-Ba-Trung--TP--Ha-Noi.TGZC6A,"Nhà mặt ngõ cách Bạch Đằng 60m, P. Thanh Lương, Q. Hai Bà Trưng, TP. Hà Nội",TGZC6A,25.8 tỷ,308 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/24ac1a32-28ee-4546-ab1a-568a02c93289/2c94211a9a4a2a77019b5482ac106974_CLONE/LIVING_ROOM/scaled_1000068463_1766654472810.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Đông Bắc - 4.6m; Số tầng: 6; Diện tích: 83.9 m²,,1768462964
https://onehousing.vn/bds/Nha-mat-ngo-cach-Thai-Ha-200m--P--Phuong-Lien--Q--Dong-Da--TP--Ha-Noi.LG42IQ,"Nhà mặt ngõ cách Thái Hà 200m, P. Phương Liên, Q. Đống Đa, TP. Hà Nội",LG42IQ,10.5 tỷ,396 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/4c64c35b-1c11-4f35-8b0f-a24e02c999fe/2c9427839a4a2959019bb123146a0380_CLONE/LIVING_ROOM/image_picker_06A4005F-8D80-4486-8E65-70F79CBB6DE9-8613-000005C043DE78FB_1768204629732.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Tây Nam - 3.2m; Số tầng: 4; Diện tích: 26.5 m²,,1768462964
https://onehousing.vn/bds/Nha-mat-ngo-cach-Nguyen-Trai-10m--P--Khuong-Dinh--Q--Thanh-Xuan--TP--Ha-Noi.CMBEB3,"Nhà mặt ngõ cách Nguyễn Trãi 10m, P. Khương Đình, Q. Thanh Xuân, TP. Hà Nội",CMBEB3,11.8 tỷ,284 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/3d994984-9b94-4e9e-9899-969d7a3331a8/2c9427839a4a2959019b5501318d6699_CLONE/LIVING_ROOM/image_picker_443167F9-A308-4F31-BC3B-6B4EE8ADCA35-17913-00000E75B61C86BC_1766658318977.jpg,TP. Hà Nội,Q. Thanh Xuân,Hướng mặt tiền: Đông Nam - 8m; Diện tích: 41.6 m²,,1768462968
https://onehousing.vn/bds/Nha-mat-ngo-cach-Nguyen-Chinh-80m--P--Thinh-Liet--Q--Hoang-Mai--TP--Ha-Noi.NEH6ZR,"Nhà mặt ngõ cách Nguyễn Chính 80m, P. Thịnh Liệt, Q. Hoàng Mai, TP. Hà Nội",NEH6ZR,5.7 tỷ,225 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/f5400172-c7c6-42a1-bb15-5f395870992e/2c94211a9a4a2a77019b453b97ca6084_CLONE/LIVING_ROOM/scaled_1000042675_1766393575768.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Bắc - 4m; Số tầng: 4; Diện tích: 25.3 m²,,1768462969
